"Date","daily_median_airtemp_interp_degC","flag_daily_median_airtemp_interp_degC","daily_median_swr_interp_Wm2","flag_daily_median_swr_interp_Wm2","daily_median_inflow_interp_cms","flag_daily_median_inflow_interp_cms","daily_median_watertemp_interp_degC","flag_daily_median_watertemp_interp_degC","daily_median_srp_interp_ugL","flag_daily_median_srp_interp_ugL","daily_median_din_interp_ugL","flag_daily_median_din_interp_ugL","daily_median_inflow_srp_interp_ugL","flag_daily_median_inflow_srp_interp_ugL","daily_median_inflow_din_interp_ugL","flag_daily_median_inflow_din_interp_ugL","daily_median_Secchi_interp_m","flag_daily_median_Secchi_interp_m","daily_median_CTD_Temp_C","flag_daily_median_CTD_Temp_C","daily_median_GreenAlgae_ugL","flag_daily_median_GreenAlgae_ugL","daily_median_Bluegreens_ugL","flag_daily_median_Bluegreens_ugL","daily_median_BrownAlgae_ugL","flag_daily_median_BrownAlgae_ugL","daily_median_TotalConcNoMixed_ugL","flag_daily_median_TotalConcNoMixed_ugL","daily_median_chla_interp_ugL","flag_daily_median_chla_interp_ugL"
2020-05-15,21.235,FALSE,2.8795,FALSE,0.0372203055882353,TRUE,14.494,FALSE,5,TRUE,19.4285714285714,TRUE,7.89285714285714,TRUE,19.5,TRUE,2.28571428571429,TRUE,14.6341517948718,TRUE,3.44052631578947,TRUE,2.73900584795322,TRUE,5.04,TRUE,11.2195321637427,TRUE,3.125,FALSE
2020-05-16,23.325,FALSE,3.6315,FALSE,0.0369579611764706,TRUE,15.7405,FALSE,5,TRUE,21.2857142857143,TRUE,7.80357142857143,TRUE,19.25,TRUE,2.35714285714286,TRUE,14.6906061538462,TRUE,3.42947368421053,TRUE,2.5721052631579,TRUE,5.04,TRUE,11.0415789473684,TRUE,3.42,FALSE
2020-05-17,21.06,FALSE,3.625,FALSE,0.0366956167647059,TRUE,16.2995,FALSE,5,TRUE,23.1428571428571,TRUE,7.71428571428571,TRUE,19,TRUE,2.42857142857143,TRUE,14.7470605128205,TRUE,3.41842105263158,TRUE,2.40520467836257,TRUE,5.04,TRUE,10.8636257309942,TRUE,3.905,FALSE
2020-05-18,19.09,FALSE,3.4235,FALSE,0.0364332723529412,TRUE,16.475,FALSE,5,FALSE,25,FALSE,7.625,TRUE,18.75,TRUE,2.5,FALSE,14.8035148717949,TRUE,3.40736842105263,TRUE,2.23830409356725,TRUE,5.04,TRUE,10.6856725146199,TRUE,5.09,FALSE
2020-05-19,11.115,FALSE,5.015,FALSE,0.0361709279411765,TRUE,17.2475,FALSE,5.28571428571429,TRUE,24.1428571428571,TRUE,7.53571428571429,TRUE,18.5,TRUE,2.31428571428571,TRUE,14.8599692307692,TRUE,3.39631578947368,TRUE,2.07140350877193,TRUE,5.04,TRUE,10.5077192982456,TRUE,6.25,FALSE
2020-05-20,8.145,FALSE,3.961,FALSE,0.0359085835294118,TRUE,14.66,FALSE,5.57142857142857,TRUE,23.2857142857143,TRUE,7.44642857142857,TRUE,18.25,TRUE,2.12857142857143,TRUE,14.9164235897436,TRUE,3.38526315789474,TRUE,1.90450292397661,TRUE,5.04,TRUE,10.3297660818713,TRUE,8.04,FALSE
2020-05-21,11.92,FALSE,2.754,FALSE,0.0356462391176471,TRUE,13.7855,FALSE,5.85714285714286,TRUE,22.4285714285714,TRUE,7.35714285714286,TRUE,18,TRUE,1.94285714285714,TRUE,14.9728779487179,TRUE,3.37421052631579,TRUE,1.73760233918129,TRUE,5.04,TRUE,10.1518128654971,TRUE,6.92,FALSE
2020-05-22,17.165,FALSE,2.0775,FALSE,0.0353838947058824,TRUE,13.2075,FALSE,6.14285714285714,TRUE,21.5714285714286,TRUE,7.26785714285714,TRUE,17.75,TRUE,1.75714285714286,TRUE,15.0293323076923,TRUE,3.36315789473684,TRUE,1.57070175438597,TRUE,5.04,TRUE,9.97385964912281,TRUE,5.735,FALSE
2020-05-23,18.76,FALSE,3.086,FALSE,0.0351215502941176,TRUE,13.24,FALSE,6.42857142857143,TRUE,20.7142857142857,TRUE,7.17857142857143,TRUE,17.5,TRUE,1.57142857142857,TRUE,15.0857866666667,TRUE,3.35210526315789,TRUE,1.40380116959064,TRUE,5.04,TRUE,9.79590643274853,TRUE,5.205,FALSE
2020-05-24,18.91,FALSE,2.078,FALSE,0.0348592058823529,TRUE,13.465,FALSE,6.71428571428571,TRUE,19.8571428571429,TRUE,7.08928571428571,TRUE,17.25,TRUE,1.38571428571429,TRUE,15.142241025641,TRUE,3.34105263157895,TRUE,1.23690058479532,TRUE,5.04,TRUE,9.61795321637427,TRUE,6.89,FALSE
2020-05-25,17.805,FALSE,2.137,FALSE,0.0345968614705882,TRUE,13.938,FALSE,7,FALSE,19,FALSE,7,FALSE,17,FALSE,1.2,FALSE,15.1986953846154,TRUE,3.33,FALSE,1.07,FALSE,5.04,FALSE,9.44,FALSE,7.355,FALSE
2020-05-26,20.14,FALSE,2.6795,FALSE,0.0343345170588235,TRUE,14.004,FALSE,7,TRUE,19.2222222222222,TRUE,6.92857142857143,TRUE,17.7857142857143,TRUE,1.25555555555556,TRUE,15.2551497435897,TRUE,3.86555555555556,TRUE,0.951111111111111,TRUE,4.88111111111111,TRUE,9.69777777777778,TRUE,7.29,FALSE
2020-05-27,18.97,FALSE,2.4085,FALSE,0.0340721726470588,TRUE,14.442,FALSE,7,TRUE,19.4444444444444,TRUE,6.85714285714286,TRUE,18.5714285714286,TRUE,1.31111111111111,TRUE,15.3116041025641,TRUE,4.40111111111111,TRUE,0.832222222222222,TRUE,4.72222222222222,TRUE,9.95555555555556,TRUE,8.58,FALSE
2020-05-28,21.33,FALSE,1.7455,FALSE,0.0338098282352941,TRUE,14.936,FALSE,7,TRUE,19.6666666666667,TRUE,6.78571428571429,TRUE,19.3571428571429,TRUE,1.36666666666667,TRUE,15.3680584615385,TRUE,4.93666666666667,TRUE,0.713333333333333,TRUE,4.56333333333333,TRUE,10.2133333333333,TRUE,9.520001,FALSE
2020-05-29,21.85,FALSE,3.276,FALSE,0.0335474838235294,TRUE,15.273,FALSE,7,TRUE,19.8888888888889,TRUE,6.71428571428571,TRUE,20.1428571428571,TRUE,1.42222222222222,TRUE,15.4245128205128,TRUE,5.47222222222222,TRUE,0.594444444444445,TRUE,4.40444444444444,TRUE,10.4711111111111,TRUE,8.58,FALSE
2020-05-30,21.195,FALSE,3.898,FALSE,0.0332851394117647,TRUE,15.689,FALSE,7,TRUE,20.1111111111111,TRUE,6.64285714285714,TRUE,20.9285714285714,TRUE,1.47777777777778,TRUE,15.4809671794872,TRUE,6.00777777777778,TRUE,0.475555555555556,TRUE,4.24555555555556,TRUE,10.7288888888889,TRUE,7.51,FALSE
2020-05-31,18.615,FALSE,4.222,FALSE,0.033022795,TRUE,16.3045,FALSE,7,TRUE,20.3333333333333,TRUE,6.57142857142857,TRUE,21.7142857142857,TRUE,1.53333333333333,TRUE,15.5374215384615,TRUE,6.54333333333333,TRUE,0.356666666666667,TRUE,4.08666666666667,TRUE,10.9866666666667,TRUE,6.2,FALSE
2020-06-01,15.77,FALSE,7.2965,FALSE,0.0327604505882353,TRUE,17.49,FALSE,7,TRUE,20.5555555555556,TRUE,6.5,TRUE,22.5,TRUE,1.58888888888889,TRUE,15.5938758974359,TRUE,7.07888888888889,TRUE,0.237777777777778,TRUE,3.92777777777778,TRUE,11.2444444444444,TRUE,5.72,FALSE
2020-06-02,23.96,FALSE,3.741,FALSE,0.0324981061764706,TRUE,17.2625,FALSE,7,TRUE,20.7777777777778,TRUE,6.42857142857143,TRUE,23.2857142857143,TRUE,1.64444444444444,TRUE,15.6503302564103,TRUE,7.61444444444444,TRUE,0.118888888888889,TRUE,3.76888888888889,TRUE,11.5022222222222,TRUE,5.825,FALSE
2020-06-03,25.16,FALSE,4.4485,FALSE,0.0322357617647059,TRUE,17.972,FALSE,7,FALSE,21,FALSE,6.35714285714286,TRUE,24.0714285714286,TRUE,1.7,FALSE,15.7067846153846,TRUE,8.15,FALSE,0,FALSE,3.61,FALSE,11.76,FALSE,5.82,FALSE
2020-06-04,24.92,FALSE,3.7145,FALSE,0.0319734173529412,TRUE,18.325,FALSE,5.6,TRUE,19.2,TRUE,6.28571428571429,TRUE,24.8571428571429,TRUE,1.66,TRUE,15.763238974359,TRUE,7.94,TRUE,0.03,TRUE,3.648,TRUE,11.618,TRUE,5.465,FALSE
2020-06-05,22.885,FALSE,3.7175,FALSE,0.0317110729411765,TRUE,18.8265,FALSE,4.2,TRUE,17.4,TRUE,6.21428571428571,TRUE,25.6428571428571,TRUE,1.62,TRUE,15.8196933333333,TRUE,7.73,TRUE,0.06,TRUE,3.686,TRUE,11.476,TRUE,5.95,FALSE
2020-06-06,23.51,FALSE,4.445,FALSE,0.0314487285294118,TRUE,19.335,FALSE,2.8,TRUE,15.6,TRUE,6.14285714285714,TRUE,26.4285714285714,TRUE,1.58,TRUE,15.8761476923077,TRUE,7.52,TRUE,0.09,TRUE,3.724,TRUE,11.334,TRUE,6.33,FALSE
2020-06-07,22.445,FALSE,4.379,FALSE,0.0311863841176471,TRUE,19.7245,FALSE,1.4,TRUE,13.8,TRUE,6.07142857142857,TRUE,27.2142857142857,TRUE,1.54,TRUE,15.932602051282,TRUE,7.31,TRUE,0.12,TRUE,3.762,TRUE,11.192,TRUE,5.44,FALSE
2020-06-08,23.97,FALSE,4.883,FALSE,0.0309240397058824,TRUE,19.861,FALSE,0,FALSE,12,FALSE,6,FALSE,28,FALSE,1.5,FALSE,15.9890564102564,TRUE,7.1,FALSE,0.15,FALSE,3.8,FALSE,11.05,FALSE,5.79,FALSE
2020-06-09,25.64,FALSE,2.509,FALSE,0.0306616952941176,TRUE,20.5105,FALSE,2,TRUE,11.75,TRUE,5.92857142857143,TRUE,27.8571428571429,TRUE,1.775,TRUE,16.0455107692308,TRUE,6.5025,TRUE,0.1125,TRUE,3.345,TRUE,9.96,TRUE,6.125,FALSE
2020-06-10,23.865,FALSE,4.1695,FALSE,0.0303993508823529,TRUE,21.011,FALSE,4,TRUE,11.5,TRUE,5.85714285714286,TRUE,27.7142857142857,TRUE,2.05,TRUE,16.1019651282051,TRUE,5.905,TRUE,0.075,TRUE,2.89,TRUE,8.87,TRUE,6.79,FALSE
2020-06-11,23.06,FALSE,5.3945,FALSE,0.0301370064705882,TRUE,21.72,FALSE,6,TRUE,11.25,TRUE,5.78571428571429,TRUE,27.5714285714286,TRUE,2.325,TRUE,16.1584194871795,TRUE,5.3075,TRUE,0.0375,TRUE,2.435,TRUE,7.78,TRUE,9.689999,FALSE
2020-06-12,21.26,FALSE,3.915,FALSE,0.0298746620588235,TRUE,23.7775,FALSE,8,FALSE,11,FALSE,5.71428571428571,TRUE,27.4285714285714,TRUE,2.6,FALSE,16.2148738461538,TRUE,4.71,FALSE,0,FALSE,1.98,FALSE,6.69,FALSE,4,FALSE
2020-06-13,20.64,FALSE,4.328,FALSE,0.0296123176470588,TRUE,23.1375,FALSE,7.6,TRUE,10.2,TRUE,5.64285714285714,TRUE,27.2857142857143,TRUE,2.464,TRUE,16.2713282051282,TRUE,4.825,TRUE,0.207,TRUE,2.936,TRUE,7.969,TRUE,4.955,FALSE
2020-06-14,18.17,FALSE,5.3195,FALSE,0.0293499732352941,TRUE,22.598,FALSE,7.2,TRUE,9.4,TRUE,5.57142857142857,TRUE,27.1428571428571,TRUE,2.328,TRUE,16.3277825641026,TRUE,4.94,TRUE,0.414,TRUE,3.892,TRUE,9.248,TRUE,5.945,FALSE
2020-06-15,14.59,FALSE,4.4715,FALSE,0.0290876288235294,TRUE,21.4825,FALSE,6.8,TRUE,8.6,TRUE,5.5,TRUE,27,TRUE,2.192,TRUE,16.3842369230769,TRUE,5.055,TRUE,0.621,TRUE,4.848,TRUE,10.527,TRUE,6.49,FALSE
2020-06-16,14.24,FALSE,4.526,FALSE,0.0288252844117647,TRUE,20.166,FALSE,6.4,TRUE,7.8,TRUE,5.42857142857143,TRUE,26.8571428571429,TRUE,2.056,TRUE,16.4406912820513,TRUE,5.17,TRUE,0.828,TRUE,5.804,TRUE,11.806,TRUE,6.88,FALSE
2020-06-17,15.645,FALSE,3.032,FALSE,0.02856294,TRUE,18.568,FALSE,6,TRUE,7,TRUE,5.35714285714286,TRUE,26.7142857142857,TRUE,1.92,TRUE,16.4971456410256,TRUE,5.285,TRUE,1.035,TRUE,6.76,TRUE,13.085,TRUE,5.855,FALSE
2020-06-18,18.26,FALSE,3.2545,FALSE,0.0283005955882353,TRUE,16.541,FALSE,5.6,TRUE,6.2,TRUE,5.28571428571429,TRUE,26.5714285714286,TRUE,1.784,TRUE,16.5536,FALSE,5.4,TRUE,1.242,TRUE,7.716,TRUE,14.364,TRUE,10.235,FALSE
2020-06-19,18.58,FALSE,2.673,FALSE,0.0280382511764706,TRUE,16.678,FALSE,5.2,TRUE,5.4,TRUE,5.21428571428571,TRUE,26.4285714285714,TRUE,1.648,TRUE,16.634075,TRUE,5.515,TRUE,1.449,TRUE,8.672,TRUE,15.643,TRUE,10.76,FALSE
2020-06-20,20.155,FALSE,4.014,FALSE,0.0277759067647059,TRUE,17.004,FALSE,4.8,TRUE,4.6,TRUE,5.14285714285714,TRUE,26.2857142857143,TRUE,1.512,TRUE,16.71455,TRUE,5.63,TRUE,1.656,TRUE,9.628,TRUE,16.922,TRUE,8.0150005,FALSE
2020-06-21,21.965,FALSE,4.179,FALSE,0.0275135623529412,TRUE,17.33,FALSE,4.4,TRUE,3.8,TRUE,5.07142857142857,TRUE,26.1428571428571,TRUE,1.376,TRUE,16.795025,TRUE,5.745,TRUE,1.863,TRUE,10.584,TRUE,18.201,TRUE,7.04,FALSE
2020-06-22,22.23,FALSE,2.969,FALSE,0.0272512179411765,TRUE,17.798,FALSE,4,FALSE,3,FALSE,5,FALSE,26,FALSE,1.24,FALSE,16.8755,FALSE,5.86,FALSE,2.07,FALSE,11.54,FALSE,19.48,FALSE,5.99,FALSE
2020-06-23,23.59,FALSE,4.204,FALSE,0.0269888735294118,TRUE,18.146,FALSE,4.14285714285714,TRUE,3.71428571428571,TRUE,5.28571428571429,TRUE,26.0714285714286,TRUE,1.39142857142857,TRUE,17.1530333333333,TRUE,5.73,TRUE,1.68666666666667,TRUE,8.92666666666667,TRUE,16.35,TRUE,5.36,FALSE
2020-06-24,23.38106,FALSE,5.0185,FALSE,0.0267265291176471,TRUE,18.795,FALSE,4.28571428571429,TRUE,4.42857142857143,TRUE,5.57142857142857,TRUE,26.1428571428571,TRUE,1.54285714285714,TRUE,17.4305666666667,TRUE,5.6,TRUE,1.30333333333333,TRUE,6.31333333333333,TRUE,13.22,TRUE,5.37,FALSE
2020-06-25,24.54,FALSE,4.3475,FALSE,0.0264641847058824,TRUE,19.143,FALSE,4.42857142857143,TRUE,5.14285714285714,TRUE,5.85714285714286,TRUE,26.2142857142857,TRUE,1.69428571428571,TRUE,17.7081,FALSE,5.47,FALSE,0.92,FALSE,3.7,FALSE,10.09,FALSE,4.45,FALSE
2020-06-26,24.14,FALSE,4.03,FALSE,0.0262018402941176,TRUE,19.601,FALSE,4.57142857142857,TRUE,5.85714285714286,TRUE,6.14285714285714,TRUE,26.2857142857143,TRUE,1.84571428571429,TRUE,18.0549666666667,TRUE,5.6325,TRUE,1.1125,TRUE,3.3175,TRUE,10.06,TRUE,4.79,FALSE
2020-06-27,25.855,FALSE,3.8045,FALSE,0.0259394958823529,TRUE,20.189,FALSE,4.71428571428571,TRUE,6.57142857142857,TRUE,6.42857142857143,TRUE,26.3571428571429,TRUE,1.99714285714286,TRUE,18.4018333333333,TRUE,5.795,TRUE,1.305,TRUE,2.935,TRUE,10.03,TRUE,4.34,FALSE
2020-06-28,24.3715,FALSE,3.675,FALSE,0.0256771514705882,TRUE,20.549,FALSE,4.85714285714286,TRUE,7.28571428571429,TRUE,6.71428571428571,TRUE,26.4285714285714,TRUE,2.14857142857143,TRUE,18.7487,FALSE,5.9575,TRUE,1.4975,TRUE,2.5525,TRUE,10,TRUE,5.2,FALSE
2020-06-29,24.52,FALSE,3.103,FALSE,0.0254148070588235,TRUE,21.915,FALSE,5,FALSE,8,FALSE,7,TRUE,26.5,TRUE,2.3,FALSE,19.2154,FALSE,6.12,FALSE,1.69,FALSE,2.17,FALSE,9.97,FALSE,4.28,FALSE
2020-06-30,24.755,FALSE,4.0775,FALSE,0.0251524626470588,TRUE,21.33,FALSE,4.85714285714286,TRUE,8.71428571428571,TRUE,7.28571428571429,TRUE,26.5714285714286,TRUE,2.29285714285714,TRUE,19.8306333333333,TRUE,5.95096774193548,TRUE,1.96096774193548,TRUE,2.1441935483871,TRUE,10.0464516129032,TRUE,4.76,FALSE
2020-07-01,24.735,FALSE,3.295,FALSE,0.0248901182352941,TRUE,21.6085,FALSE,4.71428571428571,TRUE,9.42857142857143,TRUE,7.57142857142857,TRUE,26.6428571428571,TRUE,2.28571428571429,TRUE,20.4458666666667,TRUE,5.78193548387097,TRUE,2.23193548387097,TRUE,2.11838709677419,TRUE,10.1229032258065,TRUE,4.265,FALSE
2020-07-02,24.825,FALSE,3.449,FALSE,0.0246277738235294,TRUE,22.137,FALSE,4.57142857142857,TRUE,10.1428571428571,TRUE,7.85714285714286,TRUE,26.7142857142857,TRUE,2.27857142857143,TRUE,21.0611,FALSE,5.61290322580645,TRUE,2.50290322580645,TRUE,2.09258064516129,TRUE,10.1993548387097,TRUE,4.19,FALSE
2020-07-03,26.05,FALSE,3.712,FALSE,0.0243654294117647,TRUE,22.64,FALSE,4.42857142857143,TRUE,10.8571428571429,TRUE,8.14285714285714,TRUE,26.7857142857143,TRUE,2.27142857142857,TRUE,21.078925,TRUE,5.44387096774194,TRUE,2.77387096774194,TRUE,2.06677419354839,TRUE,10.2758064516129,TRUE,4.375,FALSE
2020-07-04,25.43,FALSE,3.75,FALSE,0.024103085,TRUE,23.121,FALSE,4.28571428571429,TRUE,11.5714285714286,TRUE,8.42857142857143,TRUE,26.8571428571429,TRUE,2.26428571428571,TRUE,21.09675,TRUE,5.27483870967742,TRUE,3.04483870967742,TRUE,2.04096774193548,TRUE,10.3522580645161,TRUE,4.39,FALSE
2020-07-05,26.305,FALSE,5.0745,FALSE,0.0238407405882353,TRUE,23.3645,FALSE,4.14285714285714,TRUE,12.2857142857143,TRUE,8.71428571428572,TRUE,26.9285714285714,TRUE,2.25714285714286,TRUE,21.114575,TRUE,5.1058064516129,TRUE,3.3158064516129,TRUE,2.01516129032258,TRUE,10.4287096774194,TRUE,4.55,FALSE
2020-07-06,26.33,FALSE,4.9,FALSE,0.0235783961764706,TRUE,23.9485,FALSE,4,FALSE,13,FALSE,9,FALSE,27,FALSE,2.25,FALSE,21.1324,FALSE,4.93677419354839,TRUE,3.58677419354839,TRUE,1.98935483870968,TRUE,10.5051612903226,TRUE,4.53,FALSE
2020-07-07,25.88,FALSE,4.286,FALSE,0.0233160517647059,TRUE,24.37,FALSE,4.14285714285714,TRUE,13.2857142857143,TRUE,8.85714285714286,TRUE,28.0714285714286,TRUE,2.18571428571429,TRUE,21.7223,TRUE,4.76774193548387,TRUE,3.85774193548387,TRUE,1.96354838709677,TRUE,10.5816129032258,TRUE,4.87,FALSE
2020-07-08,26.54,FALSE,5.0445,FALSE,0.0230537073529412,TRUE,24.7535,FALSE,4.28571428571429,TRUE,13.5714285714286,TRUE,8.71428571428571,TRUE,29.1428571428571,TRUE,2.12142857142857,TRUE,22.3122,TRUE,4.59870967741935,TRUE,4.12870967741936,TRUE,1.93774193548387,TRUE,10.658064516129,TRUE,4.93,FALSE
2020-07-09,26.14,FALSE,3.5515,FALSE,0.0227913629411765,TRUE,25.205,FALSE,4.42857142857143,TRUE,13.8571428571429,TRUE,8.57142857142857,TRUE,30.2142857142857,TRUE,2.05714285714286,TRUE,22.9021,FALSE,4.42967741935484,TRUE,4.39967741935484,TRUE,1.91193548387097,TRUE,10.7345161290323,TRUE,5.7,FALSE
2020-07-10,25.24,FALSE,3.9115,FALSE,0.0225290185294118,TRUE,25.35,FALSE,4.57142857142857,TRUE,14.1428571428571,TRUE,8.42857142857143,TRUE,31.2857142857143,TRUE,1.99285714285714,TRUE,23.56985,TRUE,4.26064516129032,TRUE,4.67064516129032,TRUE,1.88612903225806,TRUE,10.8109677419355,TRUE,5.92,FALSE
2020-07-11,26.135,FALSE,4.2685,FALSE,0.0222666741176471,TRUE,25.6665,FALSE,4.71428571428571,TRUE,14.4285714285714,TRUE,8.28571428571429,TRUE,32.3571428571429,TRUE,1.92857142857143,TRUE,24.2376,TRUE,4.09161290322581,TRUE,4.94161290322581,TRUE,1.86032258064516,TRUE,10.8874193548387,TRUE,5.425,FALSE
2020-07-12,25.025,FALSE,4.778,FALSE,0.0220043297058824,TRUE,25.979,FALSE,4.85714285714286,TRUE,14.7142857142857,TRUE,8.14285714285714,TRUE,33.4285714285714,TRUE,1.86428571428571,TRUE,24.90535,TRUE,3.92258064516129,TRUE,5.21258064516129,TRUE,1.83451612903226,TRUE,10.9638709677419,TRUE,4.565,FALSE
2020-07-13,24.746164,FALSE,4.2175,FALSE,0.0217419852941176,TRUE,25.745,FALSE,5,FALSE,15,FALSE,8,TRUE,34.5,TRUE,1.8,FALSE,25.5731,FALSE,3.75354838709677,TRUE,5.48354838709677,TRUE,1.80870967741935,TRUE,11.0403225806452,TRUE,3.92,FALSE
2020-07-14,25.62,FALSE,3.897,FALSE,0.0214796408823529,TRUE,25.648,FALSE,5.71428571428571,TRUE,15.5714285714286,TRUE,7.85714285714286,TRUE,35.5714285714286,TRUE,1.75714285714286,TRUE,25.5022,TRUE,3.58451612903226,TRUE,5.75451612903226,TRUE,1.78290322580645,TRUE,11.1167741935484,TRUE,4.16,FALSE
2020-07-15,26.885,FALSE,3.997,FALSE,0.0212172964705882,TRUE,25.41,FALSE,6.42857142857143,TRUE,16.1428571428571,TRUE,7.71428571428571,TRUE,36.6428571428571,TRUE,1.71428571428571,TRUE,25.4313,TRUE,3.41548387096774,TRUE,6.02548387096774,TRUE,1.75709677419355,TRUE,11.1932258064516,TRUE,4.84,FALSE
2020-07-16,26.87,FALSE,3.1975,FALSE,0.0209549520588235,TRUE,25.629,FALSE,7.14285714285714,TRUE,16.7142857142857,TRUE,7.57142857142857,TRUE,37.7142857142857,TRUE,1.67142857142857,TRUE,25.3604,TRUE,3.24645161290323,TRUE,6.29645161290323,TRUE,1.73129032258065,TRUE,11.2696774193548,TRUE,5.88,FALSE
2020-07-17,26.31,FALSE,3.91,FALSE,0.0206926076470588,TRUE,26.123,FALSE,7.85714285714286,TRUE,17.2857142857143,TRUE,7.42857142857143,TRUE,38.7857142857143,TRUE,1.62857142857143,TRUE,25.2895,FALSE,3.07741935483871,TRUE,6.56741935483871,TRUE,1.70548387096774,TRUE,11.3461290322581,TRUE,5.6,FALSE
2020-07-18,27.18,FALSE,3.991,FALSE,0.0204302632352941,TRUE,26.6215,FALSE,8.57142857142857,TRUE,17.8571428571429,TRUE,7.28571428571429,TRUE,39.8571428571429,TRUE,1.58571428571429,TRUE,25.7699666666667,TRUE,2.90838709677419,TRUE,6.83838709677419,TRUE,1.67967741935484,TRUE,11.4225806451613,TRUE,4.44,FALSE
2020-07-19,27.69,FALSE,3.788,FALSE,0.0201679188235294,TRUE,26.4675,FALSE,9.28571428571428,TRUE,18.4285714285714,TRUE,7.14285714285714,TRUE,40.9285714285714,TRUE,1.54285714285714,TRUE,26.2504333333333,TRUE,2.73935483870968,TRUE,7.10935483870968,TRUE,1.65387096774194,TRUE,11.4990322580645,TRUE,4.84,FALSE
2020-07-20,26.695,FALSE,3.579,FALSE,0.0199055744117647,TRUE,26.743,FALSE,10,FALSE,19,FALSE,7,FALSE,42,FALSE,1.5,FALSE,26.7309,FALSE,2.57032258064516,TRUE,7.38032258064516,TRUE,1.62806451612903,TRUE,11.5754838709677,TRUE,5.595,FALSE
2020-07-21,25.480984,FALSE,4.0615,FALSE,0.01964323,TRUE,26.958,FALSE,10.2857142857143,TRUE,19.1428571428571,TRUE,7.16666666666667,TRUE,47.4444444444444,TRUE,1.39285714285714,TRUE,26.1949666666667,TRUE,2.40129032258064,TRUE,7.65129032258065,TRUE,1.60225806451613,TRUE,11.651935483871,TRUE,6.51,FALSE
2020-07-22,25.225,FALSE,4.404,FALSE,0.0193808855882353,TRUE,26.9015,FALSE,10.5714285714286,TRUE,19.2857142857143,TRUE,7.33333333333333,TRUE,52.8888888888889,TRUE,1.28571428571429,TRUE,25.6590333333333,TRUE,2.23225806451613,TRUE,7.92225806451613,TRUE,1.57645161290323,TRUE,11.7283870967742,TRUE,4.25,FALSE
2020-07-23,25.36,FALSE,4.719,FALSE,0.0191185411764706,TRUE,26.478,FALSE,10.8571428571429,TRUE,19.4285714285714,TRUE,7.5,TRUE,58.3333333333333,TRUE,1.17857142857143,TRUE,25.1231,FALSE,2.06322580645161,TRUE,8.19322580645161,TRUE,1.55064516129032,TRUE,11.8048387096774,TRUE,4.96,FALSE
2020-07-24,25.3,FALSE,3.821,FALSE,0.0188561967647059,TRUE,26.1675,FALSE,11.1428571428571,TRUE,19.5714285714286,TRUE,7.66666666666667,TRUE,63.7777777777778,TRUE,1.07142857142857,TRUE,24.96165,TRUE,1.8941935483871,TRUE,8.4641935483871,TRUE,1.52483870967742,TRUE,11.8812903225806,TRUE,3.915,FALSE
2020-07-25,26.08,FALSE,4.145,FALSE,0.0185938523529412,TRUE,26.2685,FALSE,11.4285714285714,TRUE,19.7142857142857,TRUE,7.83333333333333,TRUE,69.2222222222222,TRUE,0.964285714285714,TRUE,24.8002,TRUE,1.72516129032258,TRUE,8.73516129032258,TRUE,1.49903225806452,TRUE,11.9577419354839,TRUE,4.28,FALSE
2020-07-26,26.28,FALSE,3.5725,FALSE,0.0183315079411765,TRUE,26.2,FALSE,11.7142857142857,TRUE,19.8571428571429,TRUE,8,TRUE,74.6666666666667,TRUE,0.857142857142857,TRUE,24.63875,TRUE,1.55612903225806,TRUE,9.00612903225806,TRUE,1.47322580645161,TRUE,12.0341935483871,TRUE,4.495,FALSE
2020-07-27,26.71,FALSE,3.1085,FALSE,0.0180691635294118,TRUE,25.948,FALSE,12,FALSE,20,FALSE,8.16666666666667,TRUE,80.1111111111111,TRUE,0.75,FALSE,24.4773,FALSE,1.38709677419355,TRUE,9.27709677419355,TRUE,1.44741935483871,TRUE,12.1106451612903,TRUE,4.42,FALSE
2020-07-28,25.15,FALSE,3.6855,FALSE,0.0178068191176471,TRUE,26.0135,FALSE,11.4285714285714,TRUE,20,TRUE,8.33333333333333,TRUE,85.5555555555555,TRUE,0.714285714285714,TRUE,24.6461666666667,TRUE,1.21806451612903,TRUE,9.54806451612903,TRUE,1.42161290322581,TRUE,12.1870967741935,TRUE,4.32,FALSE
2020-07-29,25.515,FALSE,3.8065,FALSE,0.0175444747058824,TRUE,26.103,FALSE,10.8571428571429,TRUE,20,TRUE,8.5,TRUE,91,TRUE,0.678571428571429,TRUE,24.8150333333333,TRUE,1.04903225806452,TRUE,9.81903225806452,TRUE,1.3958064516129,TRUE,12.2635483870968,TRUE,4.27,FALSE
2020-07-30,25.17,FALSE,3.176,FALSE,0.0172821302941176,TRUE,25.9485,FALSE,10.2857142857143,TRUE,20,TRUE,8.66666666666667,TRUE,96.4444444444445,TRUE,0.642857142857143,TRUE,24.9839,FALSE,0.88,FALSE,10.09,FALSE,1.37,FALSE,12.34,FALSE,3.89,FALSE
2020-07-31,23.535,FALSE,3.227,FALSE,0.0170197858823529,TRUE,25.818,FALSE,9.71428571428572,TRUE,20,TRUE,8.83333333333333,TRUE,101.888888888889,TRUE,0.607142857142857,TRUE,24.7737,TRUE,0.71,TRUE,9.3,TRUE,1.5075,TRUE,11.515,TRUE,4.06,FALSE
